2019-09-20 12:00:00.017,AExAu2Xr2l-ueq2q2OnNzDMQBtQd96QZ,my_goods,enter_browser,2128,32
2019-09-20 12:00:00.682,DizQF-4Wpa9umyG2jieFZz9k0i3xgCJE,shops_bookmark,app_page_view,,
2019-09-20 12:00:01.181,QY9QG9UfVnfH9_usxtlD4mmfk-foy1Ey,shops_bookmark,enter_browser,,5
2019-09-20 12:00:02.111,h7Pykn4uHUyGKAAlNkn9ZnSeMMSgm9Hf,shops_bookmark,app_page_view,,
2019-09-20 12:00:02.150,g1NKCgU27Lkr3AzXAymKPa-ZRfMvdJru,my_goods,remove_my_goods,4210,82
2019-09-20 12:00:02.156,g1NKCgU27Lkr3AzXAymKPa-ZRfMvdJru,my_goods,remove_my_goods,4144,14
2019-09-20 12:00:02.247,A9S7FKIguc4_94Tj_GqrWy9SXfhdn7M_,shops_bookmark,app_page_view,,
2019-09-20 12:00:03.959,ki0waw9lt_Zx5_R222s_tZuJwKQQrklS,category_search_result/슈즈,app_page_view,,
2019-09-20 12:00:05.058,S3FJdMi8jDhtx67DWV-TbSpvyh0xrdDU,goods_search_result/포니테일,app_page_view,,
2019-09-20 12:00:07.191,mdk90phgup2wpJ0rA_bDeSQnjvLwdSWh,shops_bookmark,app_page_view,,
2019-09-20 12:00:08.249,I676iJVJBGJLVlSZG8-uHBExZtdA2PQS,shops_bookmark,app_page_view,,
2019-09-20 12:00:10.072,JwbT6CpyZvHY_xYN_Jv9i3aC053XSWtp,my_goods,enter_browser,2504,22
2019-09-20 12:00:10.251,h7Pykn4uHUyGKAAlNkn9ZnSeMMSgm9Hf,category_search_result/상의,app_page_view,,
2019-09-20 12:00:11.075,QY9QG9UfVnfH9_usxtlD4mmfk-foy1Ey,shops_bookmark,app_page_view,,
2019-09-20 12:00:12.598,fT_4BnC7zq0uB3hUEFcx0hxyzsNU5WIX,shops_ranking,enter_browser,5334,3
2019-09-20 12:00:13.600,fT_4BnC7zq0uB3hUEFcx0hxyzsNU5WIX,shops_ranking,app_page_view,,
2019-09-20 12:00:14.165,QY9QG9UfVnfH9_usxtlD4mmfk-foy1Ey,shops_bookmark,enter_browser,,10
2019-09-20 12:00:14.739,Ewz2n045BIM7JXX8posui8HXWKnKdtgF,goods_search_result/오프숄더,app_page_view,,
2019-09-20 12:00:17.829,tt4drmByWvj1Kw8dsgZ7HHBabVFNlJQ0,shops_ranking,app_page_view,,
2019-09-20 12:00:17.927,BbspKEr53cNQXiZkBAxjdayAtqTRDc1X,shops_ranking,app_page_view,,
2019-09-20 12:00:18.754,DizQF-4Wpa9umyG2jieFZz9k0i3xgCJE,shops_bookmark,app_page_view,,
2019-09-20 12:00:18.938,pKoa_C--Zm4R1H0Vw-cEIjZdBEKkVjin,my_goods,enter_browser,121,45
2019-09-20 12:00:19.588,tlO4GSfveIFjEd9XiO6BEN5HuaeeCbs5,my_goods,app_page_view,,
2019-09-20 12:00:20.778,DizQF-4Wpa9umyG2jieFZz9k0i3xgCJE,shops_bookmark,app_page_view,,
2019-09-20 12:00:21.786,tlO4GSfveIFjEd9XiO6BEN5HuaeeCbs5,my_goods,enter_browser,5471,91
2019-09-20 12:00:22.938,Qlo3oGOzFLT6FIcYhCyvv0gjFOsRShuv,my_goods,app_page_view,,
2019-09-20 12:00:25.098,2VMr0CPWDCYFD1fJvPVNlUxX0r1uj-e0,shops_bookmark,app_page_view,,
2019-09-20 12:00:27.111,AExAu2Xr2l-ueq2q2OnNzDMQBtQd96QZ,my_goods,app_page_view,,
2019-09-20 12:00:27.328,2VMr0CPWDCYFD1fJvPVNlUxX0r1uj-e0,shops_bookmark,enter_browser,,11
2019-09-20 12:00:27.831,DizQF-4Wpa9umyG2jieFZz9k0i3xgCJE,shops_bookmark,app_page_view,,
2019-09-20 12:00:30.635,T6iNZgrD_mGzofajyHSn_-Rcyu_jt_X2,goods_search_result/린넨,app_page_view,,
2019-09-20 12:00:32.969,DizQF-4Wpa9umyG2jieFZz9k0i3xgCJE,shops_bookmark,app_page_view,,
2019-09-20 12:00:33.444,AExAu2Xr2l-ueq2q2OnNzDMQBtQd96QZ,my_goods,enter_browser,3139,32
2019-09-20 12:00:33.678,iMXUlqpNlyjQrtaTvQN8Ejdj8LUaANXx,shops_ranking,app_page_view,,
2019-09-20 12:00:33.735,LnZGvC39g_Qgs11cIL84Jp2w7wC_nktw,shops_bookmark,app_page_view,,
2019-09-20 12:00:34.110,u0xqOlGGyTSPf1WR_-Pev382eTrFT24t,shops_bookmark,app_page_view,,
2019-09-20 12:00:34.212,yVUEiDBL_jamOfnt1s_9adeaq1ouH2fc,shops_ranking,app_page_view,,
2019-09-20 12:00:34.712,Qlo3oGOzFLT6FIcYhCyvv0gjFOsRShuv,goods_search_result/티셔츠,app_page_view,,
2019-09-20 12:00:35.438,bLlBUVzM-QwUy6TCsETmKXFZXge8y-Vw,shops_ranking,app_page_view,,
2019-09-20 12:00:35.637,LnZGvC39g_Qgs11cIL84Jp2w7wC_nktw,shops_bookmark,app_page_view,,
2019-09-20 12:00:38.535,B8j9jFv8B012s35RvVCjH0GHwwCayJQE,my_goods,app_page_view,,
2019-09-20 12:00:38.777,azUukXUZ0OZ7FqQVU4ZULhzrpApp6Sk-,my_goods,app_page_view,,
2019-09-20 12:00:41.154,AExAu2Xr2l-ueq2q2OnNzDMQBtQd96QZ,my_goods,app_page_view,,
2019-09-20 12:00:41.246,LnZGvC39g_Qgs11cIL84Jp2w7wC_nktw,shops_bookmark,app_page_view,,
2019-09-20 12:00:41.806,K8xTZyx8I9dYKZ_239AQ6lWPNUkwuAwp,shops_ranking,app_page_view,,
2019-09-20 12:00:43.510,XKtXrimJku3knGUOjT3Zs-UZFImoEJG0,shops_bookmark,add_my_goods,774,54
2019-09-20 12:00:43.821,AExAu2Xr2l-ueq2q2OnNzDMQBtQd96QZ,my_goods,enter_browser,3139,32
2019-09-20 12:00:44.184,K8xTZyx8I9dYKZ_239AQ6lWPNUkwuAwp,shops_ranking,app_page_view,,
2019-09-20 12:00:44.588,BbspKEr53cNQXiZkBAxjdayAtqTRDc1X,shops_ranking,app_page_view,,
2019-09-20 12:00:45.539,I676iJVJBGJLVlSZG8-uHBExZtdA2PQS,shops_bookmark,app_page_view,,
2019-09-20 12:00:46.333,yaU7_tv1nlV9W9uzG145v75hvK8MouIi,shops_bookmark,app_page_view,,
2019-09-20 12:00:46.391,iqmPpHUQicMpQoOHIaR2iSmi3WKgQ-x7,shops_bookmark,app_page_view,,
2019-09-20 12:00:47.154,XnebyLc2R4_lTu5EO9CmKEbzaImRCLww,shops_bookmark,app_page_view,,
2019-09-20 12:00:47.576,Gt9OyQcDlCHr4pi1skhjEPBts3NR2Xg0,shops_ranking,app_page_view,,
2019-09-20 12:00:47.805,wJ_kQO62RBpwxu5RHzfZeuN-HC-xdZSn,shops_bookmark,app_page_view,,
2019-09-20 12:00:49.920,Gt9OyQcDlCHr4pi1skhjEPBts3NR2Xg0,shops_ranking,enter_browser,,14
2019-09-20 12:00:50.127,wJ_kQO62RBpwxu5RHzfZeuN-HC-xdZSn,shops_bookmark,app_page_view,,
2019-09-20 12:00:51.328,u0xqOlGGyTSPf1WR_-Pev382eTrFT24t,shops_bookmark,app_page_view,,
2019-09-20 12:00:52.065,iqmPpHUQicMpQoOHIaR2iSmi3WKgQ-x7,goods_search_result/복대,app_page_view,,
2019-09-20 12:00:52.385,azUukXUZ0OZ7FqQVU4ZULhzrpApp6Sk-,category_search_result/가방,app_page_view,,
2019-09-20 12:00:55.117,ICrWXF8ZdRDqVdtZtVkz41KW8CtXVbNP,shops_bookmark,app_page_view,,
2019-09-20 12:00:57.114,PIoUukb7UNs6gglt_-3Z4iCVQGYMwH14,shops_bookmark,app_page_view,,
2019-09-20 12:01:00.165,y-MxkulvMWQDEJkNn808b1MTi8zu9QwQ,shops_ranking,app_page_view,,
2019-09-20 12:01:01.058,Qlo3oGOzFLT6FIcYhCyvv0gjFOsRShuv,goods_search_result/티셔츠,enter_browser,3058,22
2019-09-20 12:01:02.035,NAZSdyGooqIOjM8AZgTdb15gAiNU8w-9,shops_bookmark,app_page_view,,
