timestamp,user_id,event_origin,event_name,event_goods_id,event_shop_id
2019-09-21 14:00:00.138,MlL780nGTfGG9EyLzycO_-BNw2Nj5Fpf,my_goods,app_page_view,,
2019-09-21 14:00:00.683,mW2rTOmCuZr53KQ4i1qS4ZllC6BoAQ4p,shops_bookmark,app_page_view,,
2019-09-21 14:00:01.295,cYvmKR00hY1L_i1Q-qpR9Ar7Kz-dUwjx,shops_bookmark,app_page_view,,
2019-09-21 14:00:01.897,mW2rTOmCuZr53KQ4i1qS4ZllC6BoAQ4p,shops_bookmark,enter_browser,,36
2019-09-21 14:00:02.445,M_tyzFpF5TGSZmdKNXuTh9gkfd2p3lwP,goods_search_result/진주 청바지,app_page_view,,
2019-09-21 14:00:03.445,1oxvx6QU3Fu-8FsPvaWYm_uTVeuEQcQj,shops_bookmark,app_page_view,,
2019-09-21 14:00:03.457,nr8PiI7ORgt5lkVJAxhyiL0oA9BzFIYK,shops_bookmark,app_page_view,,
2019-09-21 14:00:03.731,1oxvx6QU3Fu-8FsPvaWYm_uTVeuEQcQj,my_goods,app_page_view,,
2019-09-21 14:00:05.047,cIIN3tZ_5mNoeqir_R9fuPR-Gbnu_pbK,goods_search_result/큐빅슬리퍼,app_page_view,,
2019-09-21 14:00:05.130,NsYJtYl6utiWCeG67_aVqUVM1wj1hJPi,goods_search_result/여름바지,app_page_view,,
2019-09-21 14:00:06.710,qe-gzSXZXcCa2h-Pie3611qIMNXs34HP,my_goods,app_page_view,,
2019-09-21 14:00:08.961,EcK1WpXQEtvgW82Ub_dt1HHkEucEwnGw,goods_search_result/골반뽕,app_page_view,,
2019-09-21 14:00:09.249,xEFVHhme3vNoi4FkOMzjlv6wkjKpEh2p,my_goods,app_page_view,,
2019-09-21 14:00:09.352,cYvmKR00hY1L_i1Q-qpR9Ar7Kz-dUwjx,shops_bookmark,add_my_goods,6868,46
2019-09-21 14:00:09.690,EcK1WpXQEtvgW82Ub_dt1HHkEucEwnGw,goods_search_result/골반뽕,enter_browser,272,126
