timestamp,user_id,event_origin,event_name,event_goods_id,event_shop_id
2019-09-23 10:00:00.074,BbspKEr53cNQXiZkBAxjdayAtqTRDc1X,goods_search_result/펀칭블라우스,app_page_view,,
2019-09-23 10:00:00.645,u-vQToyWNw0-JWZOGH9BIlNvxMSfO0f9,shops_bookmark,app_page_view,,
2019-09-23 10:00:01.593,0XDOdDmxiNj2f-EDRtinS_vXNXC8aYPp,shops_ranking,app_page_view,,
2019-09-23 10:00:04.810,w2bUmSNzA3HF-Dbjg_LPGEZdxzPWZOsF,shops_ranking,app_page_view,,
2019-09-23 10:00:05.107,w2bUmSNzA3HF-Dbjg_LPGEZdxzPWZOsF,my_goods,app_page_view,,
2019-09-23 10:00:09.177,0BDgEfQJwF0cudqtYkzIKniWA3D9-iwU,category_search_result/가방,app_page_view,,
2019-09-23 10:00:14.948,nyOmeopOcQqGllSkkQnd6VU59YjGw3hh,shops_ranking,app_page_view,,
2019-09-23 10:00:15.916,8L0l0QcwgxW3FkeVFVXMWhfnYhskyIE6,category_search_result/바지,app_page_view,,
2019-09-23 10:00:16.721,IAKtCu7e_LZpS_TADo8I-5jwcGqhYUeJ,shops_bookmark,app_page_view,,
2019-09-23 10:00:16.985,w_2ocagxprpMjKi6ByjGEkEVDBqnsXpu,my_goods,app_page_view,,
2019-09-23 10:00:18.574,t0YZMP1mupePyaMIUMT6fSyW4ctbUSCH,shops_ranking,app_page_view,,
2019-09-23 10:00:19.234,VCB87bKLaB0M_aZYv1Me4nmfC4K1XESj,shops_bookmark,app_page_view,,
2019-09-23 10:00:19.395,t0YZMP1mupePyaMIUMT6fSyW4ctbUSCH,my_goods,app_page_view,,
2019-09-23 10:00:20.033,JNodamRtdUGk4llxuCzspzrj23D-qrPa,category_search_result/원피스,enter_browser,5342,2
2019-09-23 10:00:20.293,2M0nsWQK2CLbzipyQh8wlLb1P0kqAl4Z,goods_search_result/랫쉬가드,app_page_view,,
2019-09-23 10:00:21.946,sUc_SThyOIypGtIYQKSRXaDY9z_HPxUH,shops_bookmark,app_page_view,,
2019-09-23 10:00:21.989,VCB87bKLaB0M_aZYv1Me4nmfC4K1XESj,shops_ranking,app_page_view,,
2019-09-23 10:00:24.180,vWsjOarQF7QhZQqO-T4zlvjOYHZ5Ynj1,shops_bookmark,app_page_view,,
2019-09-23 10:00:24.941,IAKtCu7e_LZpS_TADo8I-5jwcGqhYUeJ,shops_bookmark,enter_browser,,52
2019-09-23 10:00:25.851,VRy87TitdcuWzk0KsDr4U5_CteemHcKT,shops_bookmark,app_page_view,,
2019-09-23 10:00:27.061,2_yUwNH7bRZMBHRL4gy-e3SIJnaJ7bO7,category_search_result/슈즈,app_page_view,,
2019-09-23 10:00:27.463,ZQRlIMOsBpF4tJYFEK7t8NWDyCXbLlj8,shops_bookmark,enter_browser,5474,63
2019-09-23 10:00:29.776,ZQRlIMOsBpF4tJYFEK7t8NWDyCXbLlj8,shops_bookmark,app_page_view,,
2019-09-23 10:00:30.123,zKCk4xOUySQKoBwUwiZENIs3Tqd4F6QE,shops_bookmark,app_page_view,,
2019-09-23 10:00:31.101,YjYUL7xV1c-TY7GIIOpexBw8Wk19dqdJ,shops_ranking,app_page_view,,
2019-09-23 10:00:32.051,VCB87bKLaB0M_aZYv1Me4nmfC4K1XESj,shops_ranking,enter_browser,6627,46
2019-09-23 10:00:32.262,QWDbyeTLriQmS2oQVeLvibNOgU7Rw4Ct,my_goods,enter_browser,4092,100
2019-09-23 10:00:32.828,vWsjOarQF7QhZQqO-T4zlvjOYHZ5Ynj1,shops_bookmark,app_page_view,,
2019-09-23 10:00:33.270,1feFupTY-OBxN89dhIJsra1MzKf78Ibj,shops_bookmark,app_page_view,,
2019-09-23 10:00:33.397,NlZ5LWLV6dr4PqL_nesj6HLVYJRU4gU2,my_goods,app_page_view,,
2019-09-23 10:00:34.216,ZQRlIMOsBpF4tJYFEK7t8NWDyCXbLlj8,shops_bookmark,enter_browser,5321,63
2019-09-23 10:00:34.820,EvyCoZ6X0vGGFS16UoC4LEoJsw9wYcDa,shops_ranking,app_page_view,,
2019-09-23 10:00:38.673,fSZS0-eV7KLG8z7pYK6AzBOVBAFk3-CK,shops_bookmark,app_page_view,,
2019-09-23 10:00:39.457,NlZ5LWLV6dr4PqL_nesj6HLVYJRU4gU2,goods_search_result/샌들,app_page_view,,
2019-09-23 10:00:41.026,JNodamRtdUGk4llxuCzspzrj23D-qrPa,category_search_result/원피스,enter_browser,6166,2
2019-09-23 10:00:41.860,isfYxGPM11C5s8aImLjBgsFTrYWCjydl,shops_bookmark,enter_browser,,46
2019-09-23 10:00:46.131,zf6vzwzJCHEEQm7eSt59x3r8371mAzUA,goods_search_result/쉬폰,app_page_view,,
2019-09-23 10:00:46.374,fSZS0-eV7KLG8z7pYK6AzBOVBAFk3-CK,shops_bookmark,enter_browser,6135,24
2019-09-23 10:00:47.094,h7Pykn4uHUyGKAAlNkn9ZnSeMMSgm9Hf,category_search_result/바지,app_page_view,,
2019-09-23 10:00:48.410,_Diyk1P8IHKTuzTnqxshfyt00Xl-PvXd,my_goods,enter_browser,6476,77
2019-09-23 10:00:48.950,dXHKLdRt83KUBnAuknQTSrcBt_DjeiDp,shops_bookmark,app_page_view,,
2019-09-23 10:00:51.979,XghaPY37euZ2UZM8GSyB0ve4gXzl4k3I,shops_bookmark,enter_browser,4007,112
2019-09-23 10:00:53.497,MOgE-SHxEwV1_oAHn3NoqZRpGJ3WPHBD,shops_bookmark,app_page_view,,
2019-09-23 10:00:55.157,3L6oKHFP6GnbDTMMEE4P3tiTSKCDuDNb,my_goods,app_page_view,,
2019-09-23 10:00:55.181,2-Mj5qJtC_hAbyhe_HPi9XScqJ8WcFIT,shops_ranking,enter_browser,,1
2019-09-23 10:00:55.304,hHvBYSjdRJYo58MWAHyx7mctpSIiHVmj,shops_bookmark,app_page_view,,
2019-09-23 10:00:55.460,2M0nsWQK2CLbzipyQh8wlLb1P0kqAl4Z,goods_search_result/래쉬가드,app_page_view,,
2019-09-23 10:00:55.644,1feFupTY-OBxN89dhIJsra1MzKf78Ibj,shops_bookmark,app_page_view,,
2019-09-23 10:00:56.834,hHvBYSjdRJYo58MWAHyx7mctpSIiHVmj,shops_bookmark,enter_browser,2603,11
2019-09-23 10:00:57.152,fSZS0-eV7KLG8z7pYK6AzBOVBAFk3-CK,shops_bookmark,app_page_view,,
2019-09-23 10:00:57.550,vWsjOarQF7QhZQqO-T4zlvjOYHZ5Ynj1,shops_bookmark,app_page_view,,
2019-09-23 10:00:57.767,hHvBYSjdRJYo58MWAHyx7mctpSIiHVmj,shops_bookmark,add_my_goods,2603,11
2019-09-23 10:00:58.446,7NRWXJWOtFZL9XWO_D64YpvDaKrLAKNK,category_search_result/아우터,enter_browser,3367,22
2019-09-23 10:00:59.350,hHvBYSjdRJYo58MWAHyx7mctpSIiHVmj,shops_bookmark,app_page_view,,
2019-09-23 10:01:00.294,hHvBYSjdRJYo58MWAHyx7mctpSIiHVmj,shops_bookmark,app_page_view,,
2019-09-23 10:01:00.424,_ifbWJoCjrlum54fQY1k0yajAxDr24oT,goods_search_result/원피스,app_page_view,,
2019-09-23 10:01:02.113,hHvBYSjdRJYo58MWAHyx7mctpSIiHVmj,my_goods,app_page_view,,
2019-09-23 10:01:02.221,CFzpkYRAiDTNr6_I927UDtDGTdHY8D0X,shops_bookmark,app_page_view,,
2019-09-23 10:01:02.606,JrErtlyRQkKb19vA-98ktHKeCuFHTb6o,goods_search_result/미니 크로스백,app_page_view,,
2019-09-23 10:01:02.634,RlvTEnN0azwim5TjBNsSLVjgUuO3CvU8,shops_bookmark,app_page_view,,
2019-09-23 10:01:02.943,CFzpkYRAiDTNr6_I927UDtDGTdHY8D0X,my_goods,app_page_view,,
2019-09-23 10:01:03.928,u-vQToyWNw0-JWZOGH9BIlNvxMSfO0f9,shops_bookmark,app_page_view,,
2019-09-23 10:01:04.698,TpiMidHB94alJ-yA84nqZ6BN05DLnt7L,shops_ranking,app_page_view,,
2019-09-23 10:01:06.828,zf6vzwzJCHEEQm7eSt59x3r8371mAzUA,goods_search_result/쉬폰,enter_browser,1662,168
2019-09-23 10:01:07.541,XghaPY37euZ2UZM8GSyB0ve4gXzl4k3I,shops_bookmark,app_page_view,,
2019-09-23 10:01:07.892,TpiMidHB94alJ-yA84nqZ6BN05DLnt7L,shops_bookmark,app_page_view,,
2019-09-23 10:01:08.327,RlvTEnN0azwim5TjBNsSLVjgUuO3CvU8,shops_bookmark,enter_browser,,38
2019-09-23 10:01:08.773,mMw4oBzVchb8xUHthSGU6S8_zlOGa7gr,goods_search_result/바디체인,app_page_view,,
2019-09-23 10:01:10.613,vWsjOarQF7QhZQqO-T4zlvjOYHZ5Ynj1,shops_bookmark,app_page_view,,
2019-09-23 10:01:11.006,hHvBYSjdRJYo58MWAHyx7mctpSIiHVmj,my_goods,enter_browser,4803,45
2019-09-23 10:01:11.389,2-Mj5qJtC_hAbyhe_HPi9XScqJ8WcFIT,shops_ranking,app_page_view,,
2019-09-23 10:01:11.771,u9Wsjk1kEv2i9kYc8X6-iDYNBBiqaxhB,shops_ranking,enter_browser,,1
2019-09-23 10:01:12.229,lsZPLH-n3zeBnCUYjJrONv3Y5K1aiysa,category_search_result/바지,app_page_view,,
