timestamp,user_id,event_origin,event_name,event_goods_id,event_shop_id
2019-09-23 11:00:03.482,sa84xrYclv7F6Q8H9zQvpWLOTbCU2nVP,my_goods,app_page_view,,
2019-09-23 11:00:04.404,SiZv9lsRZBByme547Grv6qzskYibNbM8,shops_bookmark,app_page_view,,
2019-09-23 11:00:05.604,crOtJmPp3dCYjCWxk3sRVh74h8GlfK_Z,shops_ranking,app_page_view,,
2019-09-23 11:00:08.657,4JZfHSGAa50K2jfJ-Z0f07HzjcZxo9TG,shops_ranking,app_page_view,,
2019-09-23 11:00:08.699,5aKn1y2TRprA_HbvcFlu7RJ2vVfp-LQB,shops_ranking,app_page_view,,
2019-09-23 11:00:09.593,AF-coAbLMIdpUKP_gJ7OOVooYMuibKbh,my_goods,app_page_view,,
2019-09-23 11:00:11.899,GVDsiUC_u2qRvNV3NJdfyMH6F9nRthdP,my_goods,app_page_view,,
2019-09-23 11:00:12.491,crOtJmPp3dCYjCWxk3sRVh74h8GlfK_Z,shops_ranking,app_page_view,,
2019-09-23 11:00:13.001,qAGApI6G4jvK_-5i7wOZgOM0MIezX0kI,shops_bookmark,app_page_view,,
2019-09-23 11:00:13.895,sa84xrYclv7F6Q8H9zQvpWLOTbCU2nVP,my_goods,app_page_view,,
2019-09-23 11:00:14.097,qAGApI6G4jvK_-5i7wOZgOM0MIezX0kI,my_goods,app_page_view,,
2019-09-23 11:00:14.442,3_IMM_g250HQWsDOXnlgjP_cY9mzJUtX,my_goods,app_page_view,,
2019-09-23 11:00:14.608,r1Xchi-xte0ubMkApA1R26zgjchS3TWb,my_goods,app_page_view,,
2019-09-23 11:00:15.781,0RsDTwKEYNt8tlWoNk1kJi8H7yFpK8ll,my_goods,enter_browser,320,138
2019-09-23 11:00:17.090,5aKn1y2TRprA_HbvcFlu7RJ2vVfp-LQB,goods_search_result/바지,app_page_view,,
2019-09-23 11:00:19.770,t16OHM59wND_iLxhkelZe7mOVzCvFoWT,goods_search_result/여름청쟈켓,app_page_view,,
2019-09-23 11:00:21.733,pRH79wtt5rhox9XlI7wlNDA53wnFwSy3,my_goods,app_page_view,,
2019-09-23 11:00:21.855,reJvQ6fEUiYcGCZn3MeaTrBwDWcvwVwj,shops_bookmark,app_page_view,,
2019-09-23 11:00:22.883,ewbuo9_euXHntlerz3kLjglRYpr9su5C,goods_search_result/셔츠원피스,app_page_view,,
2019-09-23 11:00:24.420,pRH79wtt5rhox9XlI7wlNDA53wnFwSy3,my_goods,enter_browser,3980,88
2019-09-23 11:00:27.211,cUwOkzjLzcqLAFTZxi_YKlxEf4Ha_MiF,goods_search_result/리카원피스,app_page_view,,
2019-09-23 11:00:27.291,OVGMVCDbEm_6aDeeCf0BIYD4B-KMFI9O,shops_ranking,enter_browser,4153,38
2019-09-23 11:00:27.309,ewbuo9_euXHntlerz3kLjglRYpr9su5C,goods_search_result/르메,app_page_view,,
2019-09-23 11:00:27.410,oSccXnRcSDX2xHkIBXrxki01cOBlDMrv,shops_bookmark,app_page_view,,
2019-09-23 11:00:29.449,ON9TXgQbOICtrIjtGAKtBI9PTp8-bxNo,shops_bookmark,app_page_view,,
2019-09-23 11:00:29.464,g78xRFjQ1xx2uo4EEi_hJ4gZZ7AvMFz3,shops_ranking,app_page_view,,
2019-09-23 11:00:29.651,t16OHM59wND_iLxhkelZe7mOVzCvFoWT,goods_search_result/청쟈켓,app_page_view,,
2019-09-23 11:00:32.818,YE8SL0jd0AyUHdypNjMCERofMxFtTm8Q,goods_search_result/블로퍼,app_page_view,,
2019-09-23 11:00:34.266,AF-coAbLMIdpUKP_gJ7OOVooYMuibKbh,my_goods,remove_my_goods,1062,12
2019-09-23 11:00:35.027,79InhOwzUrvvR8IfKa8Yr6ruJ8IpOfLW,shops_bookmark,app_page_view,,
2019-09-23 11:00:35.052,ON9TXgQbOICtrIjtGAKtBI9PTp8-bxNo,shops_bookmark,enter_browser,6728,3
2019-09-23 11:00:35.611,WqaosX7S3MKsm2pyUp4F0kyPRDV8sroh,my_goods,app_page_view,,
2019-09-23 11:00:36.069,79InhOwzUrvvR8IfKa8Yr6ruJ8IpOfLW,my_goods,app_page_view,,
2019-09-23 11:00:36.586,QnC8tOy-89p5-25m3Z2bGnvKmNWEsT8G,shops_bookmark,app_page_view,,
2019-09-23 11:00:39.434,j0gMUlUxJvWKGP6a5-XpxrdLf26me6UU,my_goods,app_page_view,,
2019-09-23 11:00:41.039,3_IMM_g250HQWsDOXnlgjP_cY9mzJUtX,shops_bookmark,app_page_view,,
2019-09-23 11:00:45.959,79InhOwzUrvvR8IfKa8Yr6ruJ8IpOfLW,shops_bookmark,app_page_view,,
2019-09-23 11:00:46.923,79InhOwzUrvvR8IfKa8Yr6ruJ8IpOfLW,shops_bookmark,enter_browser,,43
2019-09-23 11:00:47.301,hCWiqbhN7pI5fJ5PADWQ88uP-5rsMdbm,shops_bookmark,app_page_view,,
2019-09-23 11:00:48.415,t16OHM59wND_iLxhkelZe7mOVzCvFoWT,goods_search_result/청쟈켓,enter_browser,2000,48
2019-09-23 11:00:53.534,GVDsiUC_u2qRvNV3NJdfyMH6F9nRthdP,my_goods,enter_browser,5219,22
2019-09-23 11:00:54.878,ZNbUlxHjyGOa9-4pGPBbAD5EGkuMHJ3I,shops_bookmark,app_page_view,,
2019-09-23 11:00:55.884,rHWr3hnjS0KBQS0vN4rmo7tNH_w9QKH3,shops_bookmark,app_page_view,,
2019-09-23 11:00:56.027,bf22dgOthIoxqnJ6nWQ9s_WyKreBQe1m,my_goods,app_page_view,,
2019-09-23 11:00:56.087,XjdNp8D3i6gd57wtLYjkrUH4FN3iQGf-,goods_search_result/모노키니,app_page_view,,
2019-09-23 11:00:56.885,dN56SST1GDhbyLEJSLSurdyJITOGwHla,category_search_result/원피스,app_page_view,,
2019-09-23 11:00:56.979,ZNbUlxHjyGOa9-4pGPBbAD5EGkuMHJ3I,shops_bookmark,app_page_view,,
2019-09-23 11:00:57.527,QnC8tOy-89p5-25m3Z2bGnvKmNWEsT8G,shops_bookmark,app_page_view,,
2019-09-23 11:00:58.094,i1URxBsaUXc95uL-mDSlADNgXA6XTBAn,goods_search_result/158,app_page_view,,
2019-09-23 11:00:58.850,qAGApI6G4jvK_-5i7wOZgOM0MIezX0kI,my_goods,app_page_view,,
2019-09-23 11:00:59.837,2c1Lmy2yaxWQeDw32OvwbL6zJWdsx6x4,my_goods,app_page_view,,
2019-09-23 11:00:59.873,-6UZWGgl3AAI7Df2sVWLX6oT6zP43zo0,my_goods,app_page_view,,
2019-09-23 11:01:00.921,79InhOwzUrvvR8IfKa8Yr6ruJ8IpOfLW,shops_bookmark,add_my_goods,3532,43
2019-09-23 11:01:03.223,i1URxBsaUXc95uL-mDSlADNgXA6XTBAn,goods_search_result/160,app_page_view,,
2019-09-23 11:01:05.332,dN56SST1GDhbyLEJSLSurdyJITOGwHla,category_search_result/원피스,enter_browser,4800,104
2019-09-23 11:01:05.706,AF-coAbLMIdpUKP_gJ7OOVooYMuibKbh,my_goods,app_page_view,,
2019-09-23 11:01:08.374,ZNbUlxHjyGOa9-4pGPBbAD5EGkuMHJ3I,category_search_result/상의,app_page_view,,
2019-09-23 11:01:11.024,bf22dgOthIoxqnJ6nWQ9s_WyKreBQe1m,shops_bookmark,app_page_view,,
2019-09-23 11:01:11.653,reJvQ6fEUiYcGCZn3MeaTrBwDWcvwVwj,shops_bookmark,app_page_view,,
2019-09-23 11:01:12.420,AF-coAbLMIdpUKP_gJ7OOVooYMuibKbh,category_search_result/상의,app_page_view,,
2019-09-23 11:01:14.265,mXvD5mJdEnGD0JGxpmmIs208UTc6WkC6,category_search_result/스커트,enter_browser,2604,22
2019-09-23 11:01:14.546,bf22dgOthIoxqnJ6nWQ9s_WyKreBQe1m,my_goods,app_page_view,,
2019-09-23 11:01:20.158,B6ngZa6gyHazPiNqtyQJhQ1S1nRDcM5Q,my_goods,enter_browser,59,14
