2019-09-23 03:00:00.660,MRNFeS0sVveDbr_PGIlPqsXAyWaPxBaK,my_goods,app_page_view,,
2019-09-23 03:00:01.089,8GtINzJ4GpIBhtZW0CIa2mKHiJSJHleU,my_goods,app_page_view,,
2019-09-23 03:00:02.443,6ZImo9zfNAHONmYgf6B_LIGRASnVIIE6,my_goods,app_page_view,,
2019-09-23 03:00:02.716,8GtINzJ4GpIBhtZW0CIa2mKHiJSJHleU,my_goods,enter_browser,4898,22
2019-09-23 03:00:06.826,5m3BFvdZyRO5m7mxu3p8lfpGkm7rp66f,goods_search_result/반바지,app_page_view,,
2019-09-23 03:00:06.952,as72j9vM6tXRkMtVVvyj8CdmpGknsU1s,goods_search_result/샌들,app_page_view,,
2019-09-23 03:00:07.601,itZOq6GsQl7Kdb27qMEObFHcqRcKd95v,shops_ranking,app_page_view,,
2019-09-23 03:00:09.444,4lBVgtvAv9YQvFL7-WaQae8A4oriVPLQ,goods_search_result/슬랙스,app_page_view,,
2019-09-23 03:00:09.461,itZOq6GsQl7Kdb27qMEObFHcqRcKd95v,category_search_result/상의,app_page_view,,
2019-09-23 03:00:11.006,QiB1nH1WGlYu_xgB3aSEc57O18XlTWkW,goods_search_result/가디건,app_page_view,,
2019-09-23 03:00:11.070,tuWkfhsrIPvsSlIhYjDlx_xtx_GZbVXO,my_goods,remove_my_goods,1982,12
2019-09-23 03:00:13.218,FuBT8akEFkM6uE2a1Ab-qufwiwV9VviO,shops_bookmark,enter_browser,5128,61
2019-09-23 03:00:14.154,MRNFeS0sVveDbr_PGIlPqsXAyWaPxBaK,my_goods,enter_browser,2591,145
2019-09-23 03:00:15.304,HL1GEBJvgr8mVwKyDIBptpXfx2Y1nVun,goods_search_result/화이트 자켓,app_page_view,,
2019-09-23 03:00:16.442,4lBVgtvAv9YQvFL7-WaQae8A4oriVPLQ,goods_search_result/비키니,app_page_view,,
2019-09-23 03:00:16.840,lHilxgln3WQApMVTgMuFcYtCAuaDlS8q,shops_ranking,app_page_view,,
2019-09-23 03:00:19.202,2NxQ3XRmdy32nAkg7ovE0c0hJ_NV1bdH,my_goods,app_page_view,,
2019-09-23 03:00:21.915,9VC_WZ3dIlNvXpCdcnIPqjwd6PLd93_z,goods_search_result/슬링백,app_page_view,,
2019-09-23 03:00:24.537,wj7szBEbzdQoerK4ByZesXcHeSpnmT-V,goods_search_result/오프숄더,app_page_view,,
2019-09-23 03:00:25.785,NHgZVnVmwJzjctCVEkj8HayXpL-golvE,goods_search_result/이너,app_page_view,,
2019-09-23 03:00:32.716,6Zn72tcFH8UREznhebXRl_Puq4lFs2XY,shops_bookmark,app_page_view,,
2019-09-23 03:00:33.540,2vrTCA_UgqQUlcXKoTwSlvw70PYfswFa,goods_search_result/데님원피스,app_page_view,,
2019-09-23 03:00:33.757,lHilxgln3WQApMVTgMuFcYtCAuaDlS8q,shops_bookmark,app_page_view,,
2019-09-23 03:00:36.362,94C4svAXTa8YthypsI4oVJ_6Fbj-k6d9,goods_search_result/트임,app_page_view,,
2019-09-23 03:00:37.442,5m3BFvdZyRO5m7mxu3p8lfpGkm7rp66f,goods_search_result/베이지,app_page_view,,
2019-09-23 03:00:39.213,6Zn72tcFH8UREznhebXRl_Puq4lFs2XY,my_goods,app_page_view,,
2019-09-23 03:00:41.137,4lBVgtvAv9YQvFL7-WaQae8A4oriVPLQ,goods_search_result/비키니,app_page_view,,
2019-09-23 03:00:42.059,2vrTCA_UgqQUlcXKoTwSlvw70PYfswFa,goods_search_result/데님원피스,enter_browser,1809,22
2019-09-23 03:00:46.091,QpA3GEOLeSkP6wooZbTqS9H-BIRRIcZz,shops_bookmark,app_page_view,,
2019-09-23 03:00:46.456,kNn0vuaBu5lwkABL0YKqG5SwP08pijj0,shops_bookmark,enter_browser,5729,19
2019-09-23 03:00:47.296,8GtINzJ4GpIBhtZW0CIa2mKHiJSJHleU,my_goods,app_page_view,,
2019-09-23 03:00:49.351,5jHz4KdAc_15pKmaapbwan9mkgOg-iWS,my_goods,app_page_view,,
2019-09-23 03:00:50.502,wZTttqyIOLPakbEbxdei0-gI-V0JO6qd,my_goods,app_page_view,,
2019-09-23 03:00:57.100,t21ITz0uXJI6F4T2V1sIFEZQgBnfZL1E,shops_ranking,enter_browser,,33
2019-09-23 03:00:58.877,1dBeTGoClhinOrIwXA2ATL_3CLZfTcKy,goods_search_result/연청,app_page_view,,
2019-09-23 03:00:59.345,b-nSgnuTW0BGMAy6yGf3ZJzi5KKiAffE,shops_bookmark,app_page_view,,
2019-09-23 03:01:01.396,b-nSgnuTW0BGMAy6yGf3ZJzi5KKiAffE,shops_bookmark,enter_browser,,3
2019-09-23 03:01:05.323,wZTttqyIOLPakbEbxdei0-gI-V0JO6qd,goods_search_result/스트랩 샌들,app_page_view,,
2019-09-23 03:01:05.592,4lBVgtvAv9YQvFL7-WaQae8A4oriVPLQ,goods_search_result/비키니,enter_browser,2016,60
2019-09-23 03:01:07.783,5YYCFDF_CORL4g-YPqFa8YGrZZjE6zyT,goods_search_result/특가,app_page_view,,
2019-09-23 03:01:09.615,5jHz4KdAc_15pKmaapbwan9mkgOg-iWS,category_search_result/상의,app_page_view,,
2019-09-23 03:01:12.446,MRNFeS0sVveDbr_PGIlPqsXAyWaPxBaK,my_goods,app_page_view,,
2019-09-23 03:01:14.952,zwlWjInc7kJdQbz6IKBuPMuQ0VMDl_Kz,shops_bookmark,app_page_view,,
2019-09-23 03:01:15.503,QpA3GEOLeSkP6wooZbTqS9H-BIRRIcZz,shops_ranking,app_page_view,,
2019-09-23 03:01:16.831,9VC_WZ3dIlNvXpCdcnIPqjwd6PLd93_z,goods_search_result/슬링백,enter_browser,880,63
2019-09-23 03:01:19.084,zwlWjInc7kJdQbz6IKBuPMuQ0VMDl_Kz,shops_bookmark,enter_browser,5657,92
2019-09-23 03:01:19.996,uH2W2sEuDENbM__xqLIoux-uV69P8gsq,goods_search_result/케이스,app_page_view,,
2019-09-23 03:01:20.724,OcnOldqrVpHg1aHCtsdld6J2HFQ8kKO9,shops_ranking,app_page_view,,
2019-09-23 03:01:21.344,4lBVgtvAv9YQvFL7-WaQae8A4oriVPLQ,goods_search_result/비키니,app_page_view,,
2019-09-23 03:01:24.335,NHgZVnVmwJzjctCVEkj8HayXpL-golvE,goods_search_result/반팔 이너,app_page_view,,
