timestamp,user_id,event_origin,event_name,event_goods_id,event_shop_id
2019-09-23 17:00:01.949,W0u6g2rKt9VWmEyi0a-jj3Ni29TlvhVN,category_search_result/상의,app_page_view,,
2019-09-23 17:00:03.230,FiwTLPSE6P5XkMS7XdhUYzf2fbizK3JS,shops_bookmark,enter_browser,6098,3
2019-09-23 17:00:04.184,x50q_RGzQcxWfL-ruvpQ5UWB5wEF2pJG,shops_bookmark,app_page_view,,
2019-09-23 17:00:04.361,D-3y07DnzQOm7WOWSeAq_lG53uEf0DCi,shops_bookmark,app_page_view,,
2019-09-23 17:00:04.552,Q3b6sc9u8wQp9D8N8QP5sKW5zAY_aM2E,my_goods,app_page_view,,
2019-09-23 17:00:05.959,b_rDkH4TFfNbpHHbwIE8T_3NeWAbKhoN,shops_bookmark,app_page_view,,
2019-09-23 17:00:06.649,biWcrHaHRI42kXPJPp0ONAufkrWVdWIT,shops_ranking,app_page_view,,
2019-09-23 17:00:06.695,CNWm-Az7ZOJwQMWaRGtAA21swC5RNZTL,my_goods,app_page_view,,
2019-09-23 17:00:08.083,rxNL_TszvsG3JB26a9eck3EUn9ZBiGLy,my_goods,app_page_view,,
2019-09-23 17:00:09.507,pHwPURuwdUeyX9AW7GE2HpopKV71K5Qb,shops_bookmark,app_page_view,,
2019-09-23 17:00:10.079,69g92JrKM4WYWzYoEAkrvhBl-yhx93Na,goods_search_result/힌넨 쇼퍼,app_page_view,,
2019-09-23 17:00:12.499,z7YmqV8WQxcly1doGt-D0SQ9o4iNEx4C,shops_ranking,app_page_view,,
2019-09-23 17:00:12.997,iXUo1ckI-1iFj8YayWyRfaNH_JQrxzMY,my_goods,app_page_view,,
2019-09-23 17:00:13.027,887h0ie1izaIT9DZjU1XzPioL1MDsZU_,shops_bookmark,add_my_goods,4581,134
2019-09-23 17:00:13.366,J_v1SPiybU80_eTV-jiHU1iCtW9MAnBQ,my_goods,app_page_view,,
2019-09-23 17:00:13.373,yaU7_tv1nlV9W9uzG145v75hvK8MouIi,shops_bookmark,app_page_view,,
2019-09-23 17:00:13.977,7NWBks82J4_XnDpw8fu3y3fZFRVRATmr,shops_ranking,app_page_view,,
2019-09-23 17:00:14.054,W95labpFSNJvi1nTLdbC2iAxOv1I1nff,goods_search_result/귀걸이,app_page_view,,
2019-09-23 17:00:14.471,7hqdnZRPt0ZqiBcnxvHhTS5MTeK4TaRg,shops_bookmark,app_page_view,,
2019-09-23 17:00:14.684,69g92JrKM4WYWzYoEAkrvhBl-yhx93Na,goods_search_result/린넨 쇼퍼,app_page_view,,
2019-09-23 17:00:15.536,rE4hlLad9YgQMFAO-U3KgyoE77m4Ssix,shops_bookmark,app_page_view,,
2019-09-23 17:00:17.901,rE4hlLad9YgQMFAO-U3KgyoE77m4Ssix,shops_bookmark,enter_browser,,14
2019-09-23 17:00:18.277,1vCU4q2AgWuScMV5RyH8SS8cswOFPUxz,shops_ranking,app_page_view,,
2019-09-23 17:00:18.342,z7YmqV8WQxcly1doGt-D0SQ9o4iNEx4C,category_search_result/상의,app_page_view,,
2019-09-23 17:00:19.423,YakHhGC7ZozhExbo-K_bjKMycWAe_p8M,shops_ranking,enter_browser,6360,22
2019-09-23 17:00:20.512,9FQjC96fplE1ydH7zuZg0Nn01sXS2m07,my_goods,enter_browser,4757,2
2019-09-23 17:00:21.791,nrEyMZupEGB40XwD_WWPI7mDPyOQpXrZ,shops_bookmark,app_page_view,,
2019-09-23 17:00:22.133,J_v1SPiybU80_eTV-jiHU1iCtW9MAnBQ,my_goods,enter_browser,2350,12
2019-09-23 17:00:22.778,te3y4H0-WBE8KKobh6hUkD-xFsfmsmla,my_goods,app_page_view,,
2019-09-23 17:00:23.293,8novcQXq8VMY0ntse9L7CjXFr23RRekY,my_goods,app_page_view,,
2019-09-23 17:00:23.636,te3y4H0-WBE8KKobh6hUkD-xFsfmsmla,my_goods,enter_browser,2683,60
2019-09-23 17:00:23.975,CC-eaWJRHItUGxYy8VMZLTcbEhpWt5LQ,my_goods,app_page_view,,
2019-09-23 17:00:24.425,MRNFeS0sVveDbr_PGIlPqsXAyWaPxBaK,category_search_result/비치웨어,app_page_view,,
2019-09-23 17:00:26.307,fpdxEck8RfjJzWwt4TX3BpuYY2YA9ah5,shops_bookmark,app_page_view,,
2019-09-23 17:00:27.467,69g92JrKM4WYWzYoEAkrvhBl-yhx93Na,goods_search_result/쇼퍼백,app_page_view,,
2019-09-23 17:00:28.558,Vqm46jBs2U_jrOBRWnaGlUL7Ble_LhYK,shops_bookmark,app_page_view,,
2019-09-23 17:00:28.734,WPF_q1fnDi6tH0ayc4AMxoX-z0brKAvO,category_search_result/슈즈,enter_browser,1041,64
2019-09-23 17:00:29.372,CNWm-Az7ZOJwQMWaRGtAA21swC5RNZTL,my_goods,app_page_view,,
2019-09-23 17:00:30.399,oXpMrt-BvXCAmg3oahCkCzaKW0fq5AVS,goods_search_result/숏자켓,app_page_view,,
2019-09-23 17:00:30.865,uQObfvX6YVNnIpNk8FvchiPyok6YE12D,shops_ranking,app_page_view,,
2019-09-23 17:00:31.717,HnTs5du9ww1BH_sNKdZd93CJ8tRGIcoL,category_search_result/바지,add_my_goods,55,22
2019-09-23 17:00:31.724,2vEgWEYekOD30tlh33DBNwb3g_jWsTkb,category_search_result/슈즈,enter_browser,6938,104
2019-09-23 17:00:33.772,KjgoRb2aUjnzXD9p9opSSqskAvhL2so9,shops_bookmark,app_page_view,,
2019-09-23 17:00:34.772,2vEgWEYekOD30tlh33DBNwb3g_jWsTkb,category_search_result/슈즈,add_my_goods,6938,104
2019-09-23 17:00:36.144,affKozNRbPRDQpuXr7UA2ifmc1nZB1rT,shops_bookmark,app_page_view,,
2019-09-23 17:00:36.264,kmxrI2TEpC02qJRtvz6i5CrcbmumqYxK,goods_search_result/오픈숄더,app_page_view,,
2019-09-23 17:00:37.071,_HOMJJmi1Ix6Wl0OvYp7MbGjULbF-2-h,my_goods,app_page_view,,
2019-09-23 17:00:37.107,Zx3jQQX2xgeE4PWWeSZP7Kpid-SpE2sC,goods_search_result/트임치마,app_page_view,,
2019-09-23 17:00:37.394,fpdxEck8RfjJzWwt4TX3BpuYY2YA9ah5,my_goods,app_page_view,,
2019-09-23 17:00:39.349,SwCvyUS2b5Y9mmredx7As2-USXE96ZgM,goods_search_result/초커,app_page_view,,
2019-09-23 17:00:40.425,KjgoRb2aUjnzXD9p9opSSqskAvhL2so9,shops_bookmark,app_page_view,,
2019-09-23 17:00:43.146,69g92JrKM4WYWzYoEAkrvhBl-yhx93Na,goods_search_result/쇼퍼백,enter_browser,1229,7
2019-09-23 17:00:43.444,41jLpf_LoZ-ALU19HtAKQXytM2pF_l1t,shops_bookmark,app_page_view,,
2019-09-23 17:00:43.551,OxgfbwE-BHGWboWT8hwhtoQ9ALMV9ZhA,shops_bookmark,app_page_view,,
2019-09-23 17:00:43.863,XocwpHQrRIXTJ2VM48tbYTsQ-9vsOsww,shops_ranking,app_page_view,,
2019-09-23 17:00:44.718,Vqm46jBs2U_jrOBRWnaGlUL7Ble_LhYK,shops_bookmark,enter_browser,6296,2
2019-09-23 17:00:44.850,9FQjC96fplE1ydH7zuZg0Nn01sXS2m07,shops_bookmark,app_page_view,,
2019-09-23 17:00:48.381,yPdFJ5foA_jewZWpkX33x8AdobbCV64d,shops_ranking,app_page_view,,
2019-09-23 17:00:49.487,41jLpf_LoZ-ALU19HtAKQXytM2pF_l1t,shops_bookmark,app_page_view,,
2019-09-23 17:00:50.225,affKozNRbPRDQpuXr7UA2ifmc1nZB1rT,shops_bookmark,app_page_view,,
2019-09-23 17:00:52.357,qyN9jrZG1wTrpLY3K8Td6YTZgJChj4s2,shops_ranking,app_page_view,,
2019-09-23 17:00:53.607,OxgfbwE-BHGWboWT8hwhtoQ9ALMV9ZhA,shops_ranking,app_page_view,,
2019-09-23 17:00:54.298,IMhupY9bkXytJK1G8Pgf3FMXC858SK1g,shops_bookmark,app_page_view,,
