timestamp,user_id,event_origin,event_name,event_goods_id,event_shop_id
2019-09-23 18:00:00.700,JxJn9fhWxLfSBIJ1sni45_YsdiZuyrNq,shops_bookmark,app_page_view,,
2019-09-23 18:00:01.890,6C68lzj99vVuNrjHknRr_ki9zmzBdhKr,goods_search_result/오프숄더,enter_browser,4556,178
2019-09-23 18:00:02.759,0fb3gjWcIFEZhmXxppsgceIfQPCyBRll,shops_ranking,app_page_view,,
2019-09-23 18:00:05.842,lctjvY6pfv1gapKpCKpiyv7vGaI6y0qv,shops_bookmark,app_page_view,,
2019-09-23 18:00:07.074,0fb3gjWcIFEZhmXxppsgceIfQPCyBRll,shops_ranking,enter_browser,6898,23
2019-09-23 18:00:08.578,OBnOp5zxaqq9ygMjDbv8r4vPSlRVI8a3,goods_search_result/라벤더스커트,enter_browser,1050,171
2019-09-23 18:00:08.752,MC1KrKBOnzG1ufPBw2pv3f1I9elSlb3A,shops_bookmark,app_page_view,,
2019-09-23 18:00:08.968,2aK-rPd-fC40QlV0yusu55GpUphqqB7y,shops_bookmark,app_page_view,,
2019-09-23 18:00:13.570,Fn4g4KRv5Ks0hQJYIbi8MGOZFRCS-3ay,shops_ranking,app_page_view,,
2019-09-23 18:00:13.901,dq76AzHGk-SO-XZIixFjOclyjifY65FE,shops_bookmark,app_page_view,,
2019-09-23 18:00:14.917,_n1KEuUZyyqRcl5MQuVu0e65UF-MYCRM,shops_bookmark,app_page_view,,
2019-09-23 18:00:15.087,Cv1ny1wPqzTn0q4fcVkekcehLLRdFT-r,my_goods,app_page_view,,
2019-09-23 18:00:17.251,dqPnyghaG_cNmYyEfTjRBNn_DImxZ4Pu,my_goods,app_page_view,,
2019-09-23 18:00:17.917,Fn4g4KRv5Ks0hQJYIbi8MGOZFRCS-3ay,shops_bookmark,app_page_view,,
2019-09-23 18:00:18.701,Fn4g4KRv5Ks0hQJYIbi8MGOZFRCS-3ay,shops_ranking,app_page_view,,
2019-09-23 18:00:21.340,gosro25mIW8wnQ19hTyv3N9Yv8E9g57v,shops_bookmark,app_page_view,,
2019-09-23 18:00:21.628,n9V63xCZicVJraaICnTCZhq5bQbt7N_c,my_goods,remove_my_goods,733,88
2019-09-23 18:00:21.656,n9V63xCZicVJraaICnTCZhq5bQbt7N_c,my_goods,remove_my_goods,381,46
2019-09-23 18:00:22.343,Fn4g4KRv5Ks0hQJYIbi8MGOZFRCS-3ay,shops_ranking,app_page_view,,
2019-09-23 18:00:23.115,yhaWxV5QzkO_VwB7I3O7dKt9YavfXqg3,category_search_result/란제리&파자마,app_page_view,,
2019-09-23 18:00:24.744,iR-xtjCf7chWsfRojY-AaGIGLyOZ3ZXl,shops_ranking,app_page_view,,
2019-09-23 18:00:25.286,_GS8iOV0tsNjt2N9lEE7wPuq91mRjAv2,shops_ranking,enter_browser,,6
2019-09-23 18:00:26.198,WufdCl0kQuIhTPd2i2BMlHp6r92xv7-q,my_goods,app_page_view,,
2019-09-23 18:00:26.505,dqPnyghaG_cNmYyEfTjRBNn_DImxZ4Pu,shops_ranking,app_page_view,,
2019-09-23 18:00:27.825,5VWGBHoTjPOjqsmh0qYEBVsfLULF3mRs,my_goods,app_page_view,,
2019-09-23 18:00:28.896,OBnOp5zxaqq9ygMjDbv8r4vPSlRVI8a3,goods_search_result/라벤더스커트,app_page_view,,
2019-09-23 18:00:29.093,5VWGBHoTjPOjqsmh0qYEBVsfLULF3mRs,my_goods,enter_browser,1778,14
2019-09-23 18:00:29.247,1bRed8uTlCZAHvHm3vqcZc9GEdaKn2ht,goods_search_result/츄리닝바지,app_page_view,,
2019-09-23 18:00:29.511,-s5PfPAiXs-afbkx18hh5W5PgO0qBXGj,shops_bookmark,app_page_view,,
2019-09-23 18:00:29.906,g6v45PSNq6L1OxCFC0fqyuPAvQwKhgjB,shops_bookmark,enter_browser,6927,46
2019-09-23 18:00:30.737,oevbaeptPiwvcyJ_22hR7OrthIcEuvsn,goods_search_result/하이 일자,app_page_view,,
2019-09-23 18:00:31.671,WufdCl0kQuIhTPd2i2BMlHp6r92xv7-q,shops_bookmark,app_page_view,,
2019-09-23 18:00:32.221,0fOZKkH3DyccewemxeiUX2PVlodRrw0E,shops_ranking,app_page_view,,
2019-09-23 18:00:32.320,-s5PfPAiXs-afbkx18hh5W5PgO0qBXGj,shops_ranking,app_page_view,,
2019-09-23 18:00:33.126,FxHPCRs9os_in3SZ0I7IvkNm1BHkDiM_,shops_ranking,app_page_view,,
2019-09-23 18:00:34.994,FxHPCRs9os_in3SZ0I7IvkNm1BHkDiM_,shops_ranking,app_page_view,,
2019-09-23 18:00:35.086,eO7aAqa-kbXQgho6XVF6iJeEO-pM7txF,shops_ranking,app_page_view,,
2019-09-23 18:00:36.896,oevbaeptPiwvcyJ_22hR7OrthIcEuvsn,goods_search_result/하이 일자,enter_browser,2077,22
2019-09-23 18:00:37.006,0fOZKkH3DyccewemxeiUX2PVlodRrw0E,my_goods,app_page_view,,
2019-09-23 18:00:37.994,JxJn9fhWxLfSBIJ1sni45_YsdiZuyrNq,shops_bookmark,app_page_view,,
2019-09-23 18:00:38.727,oKpCc5q0IKwjjsUDJlvxR1BqIyy5srSD,shops_bookmark,app_page_view,,
2019-09-23 18:00:38.943,JxJn9fhWxLfSBIJ1sni45_YsdiZuyrNq,shops_bookmark,app_page_view,,
2019-09-23 18:00:39.555,FxHPCRs9os_in3SZ0I7IvkNm1BHkDiM_,my_goods,app_page_view,,
2019-09-23 18:00:39.811,5VWGBHoTjPOjqsmh0qYEBVsfLULF3mRs,my_goods,app_page_view,,
2019-09-23 18:00:40.067,eO7aAqa-kbXQgho6XVF6iJeEO-pM7txF,category_search_result/상의,app_page_view,,
2019-09-23 18:00:41.241,dq76AzHGk-SO-XZIixFjOclyjifY65FE,shops_bookmark,app_page_view,,
2019-09-23 18:00:42.016,bPTNFbdLH4qIUHRQuNA2QQue8mK_bvZ6,shops_bookmark,app_page_view,,
2019-09-23 18:00:42.481,5VWGBHoTjPOjqsmh0qYEBVsfLULF3mRs,my_goods,enter_browser,1825,14
2019-09-23 18:00:42.875,g6v45PSNq6L1OxCFC0fqyuPAvQwKhgjB,shops_bookmark,app_page_view,,
2019-09-23 18:00:43.573,FxHPCRs9os_in3SZ0I7IvkNm1BHkDiM_,shops_ranking,app_page_view,,
2019-09-23 18:00:43.885,0fOZKkH3DyccewemxeiUX2PVlodRrw0E,category_search_result/원피스,app_page_view,,
